Time [s];T_cat [gradC];n_h2 [mol/s];n_ch4 [mol/s];n_h2_res [mol/s];m_DE [kg/h];Pel [W]
246;474;0.036;0.0077;0.00195;0;350
248;474;0.0358;0.0076;0.00195;0;350
250;474;0.0357;0.0076;0.00194;0;350
252;475;0.0356;0.0076;0.00194;0;350
254;475;0.0355;0.0076;0.00193;0;350
256;474;0.0354;0.0075;0.00193;0;350
258;474;0.0353;0.0075;0.00192;0;350
260;475;0.0352;0.0075;0.00191;0;378
262;475;0.0351;0.0075;0.00191;0;490
264;475;0.035;0.0075;0.00189;0;490
266;474;0.0349;0.0074;0.00188;0;490
268;474;0.0348;0.0074;0.00187;0;490
270;475;0.0347;0.0074;0.00186;0;448
272;475;0.0346;0.0074;0.00187;0;350
274;475;0.0345;0.0073;0.00187;0;350
276;474;0.0344;0.0073;0.00187;0;350
278;474;0.0343;0.0073;0.00185;0;350
280;474;0.0342;0.0073;0.00185;0;350
282;474;0.0341;0.0073;0.00183;0;350
284;474;0.034;0.0073;0.00182;0;350
286;474;0.0339;0.0072;0.00182;0;350
288;474;0.0338;0.0072;0.0018;0;350
290;474;0.0337;0.0072;0.0018;0;350
292;474;0.0336;0.0072;0.0018;0;350
294;474;0.0335;0.0071;0.0018;0;350
296;473;0.0334;0.0071;0.0018;0;378
298;473;0.0333;0.0071;0.00178;0;490
300;474;0.0332;0.0071;0.00177;0;490
302;474;0.0331;0.0071;0.00176;0;490
304;474;0.033;0.0071;0.00175;0;490
306;473;0.0329;0.0070;0.00175;0;462
308;473;0.0328;0.0070;0.00175;0;350
310;474;0.0327;0.0070;0.00175;0;350
312;474;0.0326;0.0069;0.00174;0;350
314;474;0.0325;0.0069;0.00173;0;350
316;473;0.0324;0.0069;0.00172;0;350
318;473;0.0323;0.0069;0.0017;0;350
320;474;0.0322;0.0069;0.0017;0;350
322;474;0.0321;0.0069;0.00169;0;350
324;474;0.0319;0.0068;0.00169;0;350
326;473;0.0318;0.0068;0.00169;0;350
328;473;0.0317;0.0068;0.00168;0;350
330;473;0.0316;0.0068;0.00167;0;364
332;473;0.0315;0.0068;0.00166;0;490
334;473;0.0314;0.0067;0.00164;0;490
336;472;0.0313;0.0067;0.00163;0;490
338;472;0.0312;0.0067;0.00163;0;490
340;472;0.0311;0.0067;0.00164;0;476
342;472;0.031;0.0066;0.00163;0;350
344;472;0.0309;0.0066;0.00162;0;350
346;471;0.0308;0.0066;0.00161;0;350
348;471;0.0307;0.0066;0.0016;0;350
350;471;0.0306;0.0066;0.0016;0;350
352;471;0.0305;0.0065;0.0016;0;350
354;471;0.0304;0.0065;0.0016;0;350
356;471;0.0303;0.0065;0.00159;0;350
358;471;0.0302;0.0065;0.00158;0;350
360;471;0.0301;0.0064;0.00156;0;350
362;471;0.03;0.0064;0.00157;0;350
364;471;0.0299;0.0064;0.00156;0;420
366;471;0.0298;0.0064;0.00156;0;490
368;471;0.0297;0.0064;0.00154;0;490
370;471;0.0296;0.0063;0.00153;0;490
372;471;0.0295;0.0063;0.00153;0;490
374;471;0.0294;0.0063;0.00153;0;420
376;471;0.0293;0.0063;0.00152;0;350
378;471;0.0292;0.0062;0.00151;0;350
380;471;0.0291;0.0062;0.0015;0;350
382;471;0.029;0.0062;0.00149;0;350
384;471;0.0289;0.0062;0.00149;0;350
386;471;0.0288;0.0062;0.00149;0;350
388;471;0.0287;0.0061;0.00149;0;350
390;471;0.0286;0.0061;0.00148;0;350
392;471;0.0285;0.0061;0.00147;0;350
394;471;0.0284;0.0061;0.00145;0;350
396;471;0.0283;0.0061;0.00145;0;350
398;471;0.0282;0.0060;0.00145;0;350
400;471;0.0281;0.0060;0.00144;0;490
402;471;0.028;0.0060;0.00143;0;490
404;471;0.0279;0.0060;0.00142;0;490
406;471;0.0278;0.0060;0.00141;0;490
408;471;0.0277;0.0059;0.00141;0;490
410;471;0.0276;0.0059;0.0014;0;350
412;470;0.0275;0.0059;0.00139;0;350
414;470;0.0273;0.0059;0.00138;0;350
416;470;0.0272;0.0058;0.00138;0;350
418;470;0.0271;0.0058;0.00138;0;350
420;470;0.027;0.0058;0.00137;0;350
422;470;0.0269;0.0058;0.00135;0;350
424;470;0.0268;0.0058;0.00134;0;350
426;470;0.0267;0.0057;0.00135;0;350
428;470;0.0266;0.0057;0.00134;0;350
430;470;0.0265;0.0057;0.00133;0;350
432;470;0.0264;0.0057;0.00132;0;406
434;469;0.0263;0.0056;0.00131;0;490
436;469;0.0262;0.0056;0.00131;0;490
438;469;0.0261;0.0056;0.00131;0;490
440;469;0.026;0.0056;0.0013;0;490
442;469;0.0259;0.0056;0.00129;0;420
444;469;0.0258;0.0055;0.00129;0;350
446;469;0.0257;0.0055;0.00129;0;350
448;469;0.0256;0.0055;0.00128;0;350
450;468;0.0255;0.0055;0.00127;0;350
452;468;0.0254;0.0054;0.00128;0;350
454;468;0.0253;0.0054;0.00128;0;350
456;468;0.0252;0.0054;0.00126;0;350
458;468;0.0251;0.0054;0.00125;0;350
460;468;0.025;0.0053;0.00126;0;420
462;467;0.0249;0.0053;0.00125;0;490
464;467;0.0248;0.0053;0.00123;0;490
466;467;0.0247;0.0053;0.00124;0;490
468;467;0.0246;0.0053;0.00122;0;490
470;467;0.0245;0.0052;0.00121;0;420
472;466;0.0244;0.0052;0.00121;0;350
474;466;0.0243;0.0052;0.0012;0;350
476;466;0.0242;0.0052;0.00118;0;350
478;466;0.0241;0.0052;0.00118;0;350
480;465;0.024;0.0051;0.00117;0;350
482;465;0.0239;0.0051;0.00116;0;350
484;465;0.0238;0.0051;0.00114;0;350
486;465;0.0237;0.0051;0.00115;0;350
488;465;0.0236;0.0050;0.00114;0;350
490;464;0.0235;0.0050;0.00113;0;350
492;464;0.0234;0.0050;0.00112;0;350
494;464;0.0233;0.0050;0.00113;0;350
496;464;0.0232;0.0049;0.00113;0;420
498;463;0.023;0.0049;0.00112;0;490
500;463;0.023;0.0049;0.0011;0;490
502;463;0.0228;0.0049;0.00111;0;490
504;463;0.0227;0.0048;0.0011;0;490
506;462;0.0226;0.0048;0.0011;0;420
508;462;0.0225;0.0048;0.00108;0;350
510;462;0.0224;0.0048;0.00109;0;350
512;462;0.0223;0.0048;0.00108;0;350
514;461;0.0222;0.0047;0.00106;0;350
516;461;0.0221;0.0047;0.00106;0;350
518;461;0.022;0.0047;0.00106;0;350
520;460;0.0219;0.0047;0.00105;0;350
522;460;0.0218;0.0046;0.00104;0;350
524;460;0.0217;0.0046;0.00105;0;350
526;459;0.0216;0.0046;0.00104;0;448
528;459;0.0215;0.0046;0.00103;0;490
530;459;0.0214;0.0046;0.00103;0;490
532;458;0.0213;0.0045;0.00103;0;490
534;458;0.0212;0.0045;0.00102;0;490
536;458;0.0211;0.0045;0.00101;0;392
538;457;0.021;0.0045;0.00101;0;350
540;457;0.0209;0.0044;0.001;0;350
542;457;0.0208;0.0044;0.000982;0;350
544;456;0.0207;0.0044;0.00098;0;350
546;456;0.0206;0.0044;0.000973;0;350
548;455;0.0205;0.0044;0.000959;0;350
550;455;0.0204;0.0043;0.000952;0;350
552;455;0.0203;0.0043;0.000953;0;350
554;454;0.0202;0.0043;0.00094;0;350
556;454;0.0201;0.0043;0.000927;0;350
558;453;0.02;0.0042;0.000931;0;350
560;453;0.0199;0.0042;0.00092;0;490
562;453;0.0198;0.0042;0.000912;1.49;490
564;452;0.0198;0.0042;0.000922;1.48;490
566;452;0.0198;0.0042;0.000925;1.48;490
568;451;0.0198;0.0042;0.000915;1.48;490
570;451;0.0198;0.0042;0.00092;1.48;350
572;451;0.0198;0.0042;0.000922;1.48;350
574;451;0.0198;0.0042;0.000915;1.48;350
576;451;0.0198;0.0042;0.000907;1.48;350
578;451;0.0198;0.0042;0.000914;1.48;350
580;451;0.0198;0.0042;0.000909;1.48;350
582;451;0.0198;0.0042;0.0009;1.48;350
584;451;0.0198;0.0042;0.000909;1.48;350
586;451;0.0198;0.0042;0.000902;1.48;350
588;451;0.0198;0.0042;0.000895;1.48;350
590;451;0.0198;0.0042;0.000892;1.48;378
592;451;0.0198;0.0042;0.000895;1.48;490
594;450;0.0198;0.0042;0.00089;1.48;490
596;450;0.0198;0.0043;0.000882;1.48;490
598;450;0.0198;0.0042;0.000892;1.48;490
600;449;0.0198;0.0043;0.000887;1.47;448
602;449;0.0198;0.0043;0.000873;1.47;350
604;448;0.0198;0.0043;0.000886;1.47;350
606;448;0.0198;0.0043;0.000882;1.47;350
608;447;0.0198;0.0043;0.000876;1.46;350
610;447;0.0198;0.0043;0.000882;1.46;350
612;446;0.0198;0.0043;0.000883;1.46;350
614;446;0.0198;0.0043;0.000874;1.46;350
616;445;0.0198;0.0043;0.000876;1.46;350
618;445;0.0198;0.0043;0.000877;1.45;350
620;445;0.0198;0.0043;0.000868;1.45;350
622;444;0.0198;0.0043;0.00087;1.45;364
624;444;0.0198;0.0043;0.00087;1.45;490
626;443;0.0198;0.0043;0.00086;1.45;490
628;443;0.0198;0.0043;0.000864;1.44;490
630;443;0.0198;0.0043;0.000862;1.44;490
632;442;0.0198;0.0043;0.000847;1.44;476
634;442;0.0198;0.0043;0.000858;1.44;350
636;441;0.0198;0.0043;0.000849;1.43;350
638;441;0.0198;0.0043;0.000843;1.43;350
640;440;0.0198;0.0043;0.000849;1.43;350
642;440;0.0198;0.0043;0.000839;1.43;350
644;439;0.0198;0.0043;0.000844;1.42;350
646;438;0.0198;0.0043;0.000846;1.42;350
648;438;0.0198;0.0043;0.000837;1.42;350
650;437;0.0198;0.0043;0.000846;1.42;350
652;437;0.0198;0.0043;0.000841;1.41;350
654;436;0.0198;0.0043;0.000836;1.41;476
656;436;0.0198;0.0043;0.000842;1.41;490
658;435;0.0198;0.0043;0.000835;1.41;490
660;435;0.0198;0.0043;0.000833;1.4;490
662;434;0.0198;0.0043;0.000837;1.4;490
664;434;0.0198;0.0043;0.000831;1.4;364
666;433;0.0198;0.0043;0.000836;1.39;350
668;433;0.0198;0.0043;0.00083;1.39;350
670;432;0.0198;0.0043;0.000827;1.39;350
672;431;0.0198;0.0043;0.000828;1.38;350
674;430;0.0198;0.0043;0.00082;1.38;350
676;429;0.0198;0.0043;0.000832;1.37;350
678;428;0.0198;0.0043;0.000825;1.37;350
680;428;0.0198;0.0043;0.000834;1.36;350
682;427;0.0198;0.0043;0.000832;1.36;350
684;425;0.0198;0.0043;0.000827;1.35;462
686;424;0.0198;0.0043;0.000831;1.35;490
688;423;0.0198;0.0043;0.000817;1.34;490
690;422;0.0198;0.0043;0.000831;1.34;490
692;422;0.0198;0.0043;0.000823;1.33;490
694;421;0.0198;0.0043;0.000825;1.33;364
696;420;0.0198;0.0043;0.000822;1.32;350
698;419;0.0198;0.0043;0.000811;1.32;350
700;418;0.0198;0.0043;0.000817;1.31;350
702;418;0.0198;0.0043;0.000808;1.31;350
704;417;0.0198;0.0043;0.000811;1.31;350
706;417;0.0198;0.0043;0.000807;1.31;350
708;416;0.0198;0.0043;0.000797;1.3;350
710;416;0.0198;0.0043;0.000808;1.3;350
712;415;0.0198;0.0043;0.000795;1.3;350
714;415;0.0198;0.0043;0.000801;1.29;350
716;414;0.0198;0.0043;0.000791;1.29;490
718;413;0.0198;0.0043;0.000789;1.28;490
720;413;0.0198;0.0043;0.000795;1.28;490
722;413;0.0198;0.0043;0.00078;1.28;490
724;412;0.0198;0.0043;0.000794;1.27;476
726;412;0.0198;0.0043;0.000786;1.27;350
728;411;0.0198;0.0043;0.000795;1.27;350
730;411;0.0198;0.0043;0.000789;1.26;350
732;410;0.0198;0.0043;0.000787;1.26;350
734;410;0.0198;0.0043;0.00079;1.25;350
736;409;0.0198;0.0043;0.000783;1.25;350
738;409;0.0198;0.0043;0.000793;1.25;350
740;408;0.0198;0.0043;0.000783;1.25;350
742;408;0.0198;0.0043;0.000785;1.25;350
744;407;0.0198;0.0043;0.000779;1.24;350
746;407;0.0198;0.0044;0.000772;1.24;350
748;407;0.0198;0.0043;0.000777;1.23;392
750;406;0.0198;0.0044;0.000769;1.23;490
752;406;0.0198;0.0044;0.000775;1.23;490
754;405;0.0198;0.0044;0.000772;1.22;490
756;405;0.0198;0.0044;0.000759;1.22;490
758;404;0.0198;0.0044;0.000768;1.22;434
760;404;0.0198;0.0044;0.000759;1.21;350
762;404;0.0198;0.0044;0.000762;1.21;350
764;403;0.0198;0.0044;0.000763;1.21;350
766;403;0.0198;0.0044;0.000754;1.21;350
768;403;0.0198;0.0044;0.000759;1.2;350
770;402;0.0198;0.0044;0.000753;1.2;350
772;402;0.0198;0.0044;0.000752;1.2;350
774;402;0.0198;0.0044;0.000755;1.19;350
776;401;0.0198;0.0044;0.000742;1.19;350
778;401;0.0198;0.0044;0.000755;1.19;350
780;401;0.0198;0.0044;0.000749;1.19;490
782;400;0.0198;0.0044;0.000751;1.18;490
784;400;0.0198;0.0044;0.000753;1.18;490
786;399;0.0198;0.0044;0.000742;1.18;490
788;399;0.0198;0.0044;0.000752;1.17;490
790;399;0.0198;0.0044;0.000743;1.17;350
792;398;0.0198;0.0044;0.000744;1.17;350
794;398;0.0198;0.0044;0.000746;1.16;350
796;398;0.0198;0.0044;0.000728;1.16;350
798;398;0.0198;0.0044;0.000737;1.16;350
800;397;0.0198;0.0044;0.000732;1.15;350
802;397;0.0198;0.0044;0.00073;1.15;350
804;397;0.0198;0.0044;0.000738;1.15;350
806;396;0.0198;0.0044;0.000726;1.15;350
808;396;0.0198;0.0044;0.000736;1.15;350
810;396;0.0198;0.0044;0.000728;1.14;434
812;396;0.0198;0.0044;0.000733;1.14;490
814;395;0.0198;0.0044;0.000724;1.14;490
816;395;0.0198;0.0044;0.000723;1.13;490
818;395;0.0198;0.0044;0.000724;1.13;490
820;395;0.0198;0.0044;0.000714;1.13;406
822;394;0.0198;0.0044;0.000718;1.12;350
824;394;0.0198;0.0044;0.000711;1.12;350
826;394;0.0198;0.0044;0.00071;1.12;350
828;393;0.0198;0.0044;0.000702;1.11;350
830;393;0.0198;0.0044;0.000702;1.11;350
832;393;0.0198;0.0044;0.000697;1.11;350
834;393;0.0198;0.0044;0.000696;1.1;350
836;392;0.0198;0.0044;0.000697;1.1;350
838;392;0.0198;0.0044;0.000689;1.1;350
840;392;0.0198;0.0044;0.000698;1.1;350
842;392;0.0198;0.0044;0.000692;1.1;462
844;392;0.0198;0.0044;0.000693;1.09;490
846;391;0.0198;0.0044;0.000693;1.09;490
848;391;0.0198;0.0044;0.000686;1.09;490
850;391;0.0198;0.0044;0.000695;1.08;490
852;391;0.0198;0.0044;0.000689;1.08;378
854;390;0.0198;0.0044;0.000688;1.08;350
856;390;0.0198;0.0044;0.000693;1.08;350
858;390;0.0198;0.0044;0.000683;1.08;350
860;390;0.0198;0.0044;0.000694;1.07;350
862;390;0.0198;0.0044;0.000685;1.07;350
864;390;0.0198;0.0044;0.000686;1.06;350
866;389;0.0198;0.0044;0.000686;1.06;350
868;389;0.0198;0.0044;0.000678;1.06;350
870;389;0.0198;0.0044;0.000684;1.06;350
872;389;0.0198;0.0044;0.000674;1.06;350
874;389;0.0198;0.0044;0.00068;1.05;476
876;389;0.0198;0.0044;0.000672;1.05;490
878;388;0.0198;0.0044;0.00067;1.05;490
880;388;0.0198;0.0044;0.000668;1.05;490
882;388;0.0198;0.0044;0.000661;1.04;490
884;388;0.0198;0.0044;0.000666;1.04;350
886;388;0.0198;0.0045;0.000656;1.04;350
888;388;0.0198;0.0045;0.00066;1.04;350
890;387;0.0198;0.0045;0.000653;1.03;350
892;387;0.0198;0.0045;0.000654;1.03;350
894;387;0.0198;0.0045;0.000654;1.03;350
896;387;0.0198;0.0045;0.000646;1.03;350
898;387;0.0198;0.0045;0.000652;1.03;350
900;387;0.0198;0.0045;0.000643;1.02;350
902;387;0.0198;0.0045;0.00065;1.02;350
904;387;0.0198;0.0045;0.000639;1.02;392
906;387;0.0198;0.0045;0.000647;1.02;490
908;387;0.0198;0.0045;0.00064;1.01;490
910;386;0.0198;0.0045;0.000646;1.01;490
912;386;0.0198;0.0045;0.00064;1.01;490
914;386;0.0198;0.0045;0.000646;1.01;448
916;386;0.0198;0.0045;0.000639;1.01;350
918;386;0.0198;0.0045;0.000638;1;350
920;386;0.0198;0.0045;0.000635;0.998;350
922;386;0.0198;0.0045;0.000635;0.996;350
924;386;0.0198;0.0045;0.000636;0.993;350
926;386;0.0198;0.0045;0.000627;0.992;350
928;386;0.0198;0.0045;0.000639;0.991;350
930;386;0.0198;0.0045;0.000624;0.988;350
932;386;0.0198;0.0045;0.000632;0.988;350
934;385;0.0198;0.0045;0.000625;0.985;350
936;385;0.0198;0.0045;0.00063;0.984;462
938;385;0.0198;0.0045;0.000625;0.982;490
940;385;0.0198;0.0045;0.000629;0.977;490
942;385;0.0198;0.0045;0.000623;0.976;490
944;385;0.0198;0.0045;0.000623;0.971;490
946;385;0.0198;0.0045;0.000621;0.97;378
948;385;0.0198;0.0045;0.000617;0.967;350
950;385;0.0198;0.0045;0.000623;0.964;350
952;385;0.0198;0.0045;0.000614;0.964;350
954;385;0.0198;0.0045;0.000617;0.96;350
956;385;0.0198;0.0045;0.000606;0.96;350
958;385;0.0198;0.0045;0.000614;0.958;350
960;385;0.0198;0.0045;0.000602;0.956;350
962;385;0.0198;0.0045;0.000609;0.956;350
964;385;0.0198;0.0045;0.000596;0.954;350
966;385;0.0198;0.0045;0.000607;0.952;350
968;385;0.0198;0.0045;0.000599;0.949;434
970;385;0.0198;0.0045;0.000607;0.946;490
972;385;0.0198;0.0045;0.000597;0.944;490
974;385;0.0198;0.0045;0.000606;0.94;490
976;385;0.0198;0.0045;0.000599;0.939;490
978;384;0.0198;0.0045;0.000608;0.936;406
980;384;0.0198;0.0045;0.000602;0.933;350
982;384;0.0198;0.0045;0.000606;0.933;350
984;384;0.0198;0.0045;0.0006;0.929;350
986;384;0.0198;0.0045;0.000603;0.93;350
988;384;0.0198;0.0045;0.000594;0.929;350
990;384;0.0198;0.0045;0.0006;0.927;350
992;385;0.0198;0.0045;0.000594;0.927;350
994;385;0.0198;0.0045;0.000597;0.923;350
996;385;0.0198;0.0045;0.0006;0.922;350
998;385;0.0198;0.0045;0.00059;0.92;350
1000;385;0.0198;0.0045;0.000597;0.918;392
1002;385;0.0198;0.0045;0.000591;0.917;490
1004;385;0.0198;0.0045;0.000598;0.915;490
1006;385;0.0198;0.0045;0.000594;0.914;490
1008;385;0.0198;0.0045;0.000593;0.91;490
1010;385;0.0198;0.0045;0.000598;0.908;448
1012;385;0.0198;0.0045;0.000586;0.908;350
1014;385;0.0198;0.0045;0.000597;0.904;350
1016;385;0.0198;0.0045;0.000586;0.904;350
1018;385;0.0198;0.0045;0.000595;0.902;350
1020;385;0.0198;0.0045;0.000589;0.899;350
1022;385;0.0198;0.0045;0.000594;0.899;350
1024;385;0.0198;0.0045;0.000588;0.896;350
1026;385;0.0198;0.0045;0.000593;0.895;350
1028;385;0.0198;0.0045;0.000587;0.892;350
1030;385;0.0198;0.0045;0.000594;0.889;350
1032;385;0.0198;0.0045;0.000584;0.888;350
1034;385;0.0198;0.0045;0.00059;0.884;476
1036;384;0.0198;0.0045;0.000578;0.881;490
1038;384;0.0198;0.0045;0.000583;0.879;490
1040;384;0.0198;0.0045;0.00057;0.878;490
1042;385;0.0198;0.0045;0.000578;0.879;490
1044;385;0.0198;0.0045;0.00057;0.877;364
1046;385;0.0198;0.0045;0.000574;0.876;350
1048;385;0.0198;0.0045;0.000568;0.873;350
1050;385;0.0198;0.0045;0.000572;0.871;350
1052;385;0.0198;0.0045;0.000568;0.871;350
1054;385;0.0198;0.0045;0.000567;0.867;350
1056;385;0.0198;0.0045;0.000573;0.866;350
1058;385;0.0198;0.0045;0.000566;0.864;350
1060;385;0.0198;0.0045;0.000572;0.86;350
1062;385;0.0198;0.0045;0.000568;0.859;350
1064;385;0.0198;0.0045;0.000571;0.856;350
1066;385;0.0198;0.0045;0.000571;0.855;406
1068;385;0.0198;0.0045;0.000567;0.853;490
1070;385;0.0198;0.0045;0.000574;0.85;490
1072;385;0.0198;0.0045;0.000567;0.851;490
1074;385;0.0198;0.0045;0.000572;0.848;490
1076;385;0.0198;0.0045;0.000566;0.846;434
1078;385;0.0198;0.0045;0.000566;0.845;350
1080;385;0.0198;0.0045;0.000569;0.842;350
1082;385;0.0198;0.0045;0.000562;0.842;350
1084;385;0.0198;0.0045;0.00057;0.838;350
1086;385;0.0198;0.0045;0.000563;0.837;350
1088;385;0.0198;0.0045;0.000574;0.834;350
1090;385;0.0198;0.0045;0.000566;0.832;350
1092;385;0.0198;0.0045;0.000569;0.832;350
1094;385;0.0198;0.0045;0.00057;0.828;350
1096;385;0.0198;0.0045;0.000564;0.827;350
1098;385;0.0198;0.0045;0.000567;0.826;350
1100;385;0.0198;0.0045;0.000558;0.823;378
1102;385;0.0198;0.0045;0.000564;0.823;490
1104;385;0.0198;0.0045;0.000559;0.819;490
1106;385;0.0198;0.0045;0.00056;0.819;490
1108;385;0.0198;0.0045;0.000558;0.817;490
1110;385;0.0198;0.0045;0.000555;0.815;462
1112;385;0.0198;0.0045;0.000557;0.815;350
1114;385;0.0198;0.0045;0.000549;0.812;350
1116;385;0.0198;0.0045;0.000558;0.811;350
1118;385;0.0198;0.0045;0.000554;0.809;350
1120;385;0.0198;0.0045;0.000561;0.807;350
1122;385;0.0198;0.0045;0.000559;0.806;350
1124;385;0.0198;0.0045;0.000555;0.801;350
1126;385;0.0198;0.0045;0.000562;0.799;350
1128;385;0.0198;0.0045;0.000556;0.796;350
1130;385;0.0198;0.0045;0.000563;0.796;350
1132;385;0.0198;0.0045;0.000559;0.796;350
1134;385;0.0198;0.0045;0.000559;0.794;420
1136;385;0.0198;0.0045;0.000558;0.793;490
1138;385;0.0198;0.0045;0.00055;0.795;490
1140;385;0.0198;0.0045;0.000558;0.789;490
1142;385;0.0198;0.0045;0.000549;0.786;490
1144;385;0.0198;0.0045;0.000553;0.784;420
1146;385;0.0198;0.0045;0.000551;0.785;350
1148;386;0.0198;0.0045;0.000549;0.783;350
