Time [s];T_cat [gradC];n_h2 [mol/s];n_ch4 [mol/s];n_h2_res [mol/s];m_DE [kg/h];Pel [W]
332;397.6;0.00371;0;0;0;0
334;397.4;0.00371;0;0;0;0
336;397.1;0.00371;0;0;0;0
338;396.9;0.00371;0;0;0;0
340;396.7;0.00371;0;0;0;0
342;396.4;0.00371;0;0;0;0
344;396.1;0.00371;0;0;0;0
346;395.8;0.00371;0;0;0;0
348;395.5;0.00371;0;0;0;0
350;395.2;0.00371;0;0;0;0
352;394.8;0.00371;0;0;0;0
354;394.5;0.00371;0;0;0;0
356;394.1;0.00371;0;0;0;0
358;393.7;0.00371;0;0;0;0
360;393.4;0.00371;0;0;0;0
362;393;0.00371;0;0;0;0
364;392.7;0.00371;0;0;0;0
366;392.2;0.00371;0;0;0;0
368;391.6;0.00371;0;0;0;0
370;391.1;0.00371;0;0;0;0
372;390.8;0.00371;0;0;0;0
374;390.3;0.00371;0;0;0;0
376;389.9;0.00371;0;0;0;0
378;389.3;0.00371;0;0;0;0
380;388.8;0.00371;0;0;0;0
382;388.4;0.00371;0;0;0;0
384;387.8;0.00371;0;0;0;0
386;387.3;0.00371;0;0;0;0
388;386.8;0.00371;0;0;0;0
390;386.4;0.00371;0;0;0;0
392;385.9;0.00371;0;0;0;0
394;385.4;0.00371;0;0;0;0
396;384.9;0.00371;0;0;0;0
398;384.4;0.00371;0;0;0;0
400;383.8;0.00371;0;0;0;0
402;383.2;0.00371;0;0;0;0
404;382.7;0.00371;0;0;0;0
406;382.1;0.00371;0;0;0;0
408;381.5;0.00371;0;0;0;0
410;381;0.00371;0;0;0;0
412;380.6;0.00371;0;0;0;0
414;380;0.00371;0;0;0;0
416;379.5;0.00371;0;0;0;0
418;378.9;0.00371;0;0;0;0
420;378.2;0.00371;0;0;0;0
422;377.8;0.00371;0;0;0;0
424;377.1;0.00371;0;0;0;0
426;376.6;0.00371;0;0;0;0
428;376.2;0.00371;0;0;0;0
430;375.5;0.00371;0;0;0;0
432;374.9;0.00371;0;0;0;0
434;374.3;0.00371;0;0;0;0
436;373.9;0.00371;0;0;0;0
438;373.2;0.00371;0;0;0;0
440;372.8;0.00371;0;0;0;0
442;372.3;0.00371;0;0;0;0
444;371.6;0.00371;0;0;0;0
446;371;0.00371;0;0;0;0
448;370.4;0.00371;0;0;0;0
450;369.9;0.00371;0;0;0;0
452;369.4;0.00371;0;0;0;0
454;368.9;0.00371;0;0;0;0
456;368.2;0.00371;0;0;0;0
458;367.7;0.00371;0;0;0;0
460;367.1;0.00371;0;0;0;0
462;366.5;0.00371;0;0;0;0
464;366.1;0.00371;0;0;0;0
466;365.6;0.00371;0;0;0;0
468;365.1;0.00371;0;0;0;0
470;364.5;0.00371;0;0;0;0
472;363.8;0.00371;0;0;0;0
474;363.3;0.00371;0;0;0;0
476;362.8;0.00371;0;0;0;0
478;362.2;0.00371;0;0;0;0
480;361.7;0.00371;0;0;0;0
482;361.2;0.00371;0;0;0;0
484;360.8;0.00371;0;0;0;0
486;360.2;0.00371;0;0;0;0
488;359.6;0.00371;0;0;0;0
490;359.1;0.00371;0;0;0;0
492;358.5;0.00371;0;0;0;0
494;358.1;0.00371;0;0;0;0
496;357.6;0.00371;0;0;0;0
498;357.1;0.00371;0;0;0;0
500;356.5;0.00371;0;0;0;0
502;356.1;0.00371;0;0;0;0
504;355.6;0.00371;0;0;0;0
506;355;0.00371;0;0;0;0
508;354.6;0.00371;0;0;0;0
510;354.1;0.00371;0;0;0;0
512;353.5;0.00371;0;0;0;0
514;353;0.00371;0;0;0;0
516;352.6;0.00371;0;0;0;0
518;352.1;0.00371;0;0;0;0
520;351.7;0.00371;0;0;0;0
522;351.2;0.00371;0;0;0;0
524;350.7;0.00371;0;0;0;0
526;350.3;0.00371;0;0;0;0
528;349.7;0.00371;0;0;0;0
530;349.4;0.00371;0;0;0;0
532;348.9;0.00371;0;0;0;0
534;348.5;0.00371;0;0;0;0
536;348;0.00371;0;0;0;0
538;347.5;0.00371;0;0;0;0
540;347.1;0.00371;0;0;0;0
542;346.6;0.00371;0;0;0;0
544;346.1;0.00371;0;0;0;0
546;345.8;0.00371;0;0;0;0
548;345.4;0.00371;0;0;0;0
550;344.9;0.00371;0;0;0;0
552;344.5;0.00371;0;0;0;0
554;344.1;0.00371;0;0;0;0
556;343.6;0.00371;0;0;0;0
558;343.2;0.00371;0;0;0;0
560;342.8;0.00371;0;0;0;0
562;342.3;0.00371;0;0;0;0
564;342;0.00371;0;0;0;0
566;341.5;0.00371;0;0;0;0
568;341.2;0.00371;0;0;0;0
570;340.8;0.00371;0;0;0;0
572;340.3;0.00371;0;0;0;0
574;339.9;0.00371;0;0;0;0
576;339.5;0.00371;0;0;0;0
578;339.1;0.00371;0;0;0;0
580;338.7;0.00371;0;0;0;0
582;338.3;0.00371;0;0;0;0
584;337.9;0.00371;0;0;0;0
586;337.6;0.00371;0;0;0;0
588;337.2;0.00371;0;0;0;0
590;336.8;0.00371;0;0;0;0
592;336.5;0.00371;0;0;0;0
594;336;0.00371;0;0;0;0
596;335.6;0.00371;0;0;0;0
598;335.3;0.00371;0;0;0;0
600;334.9;0.00371;0;0;0;0
602;334.5;0;0;0;0;0
604;334.2;0;0;0;0;0
606;333.8;0;0;0;0;0
608;333.4;0;0;0;0;0
610;333.1;0;0;0;0;0
612;332.7;0;0;0;0;0
614;332.4;0;0;0;0;0
616;332;0;0;0;0;0
618;331.7;0;0;0;0;0
620;331.4;0;0;0;0;0
622;331;0;0;0;0;0
624;330.6;0;0;0;0;0
626;330.2;0;0;0;0;0
628;330;0;0;0;0;0
630;329.6;0;0;0;0;0
632;329.3;0;0;0;0;0
634;329;0;0;0;0;0
636;328.7;0;0;0;0;0
638;328.3;0;0;0;0;0
640;328;0;0;0;0;0
642;327.6;0;0;0;0;0
644;327.4;0;0;0;0;0
646;326.9;0;0;0;0;0
648;326.7;0;0;0;0;0
650;326.4;0;0;0;0;0
652;326.1;0;0;0;0;0
654;325.8;0;0;0;0;0
656;325.5;0;0;0;0;0
658;325.1;0;0;0;0;0
660;324.9;0;0;0;0;0
662;324.6;0;0;0;0;0
664;324.3;0;0;0;0;0
666;324;0;0;0;0;0
668;323.7;0;0;0;0;0
670;323.4;0;0;0;0;0
672;323.2;0;0;0;0;0
674;322.9;0;0;0;0;0
676;322.6;0;0;0;0;0
678;322.3;0;0;0;0;0
680;322;0;0;0;0;0
682;321.7;0;0;0;0;0
684;321.4;0;0;0;0;0
686;321.2;0;0;0;0;0
688;320.9;0;0;0;0;0
690;320.7;0;0;0;0;0
692;320.4;0;0;0;0;0
694;320.1;0;0;0;0;0
696;319.8;0;0;0;0;0
698;319.6;0;0;0;0;0
700;319.3;0;0;0;0;0
702;319.1;0;0;0;0;0
704;318.9;0;0;0;0;0
706;318.6;0;0;0;0;0
708;318.3;0;0;0;0;0
710;318.1;0;0;0;0;0
712;317.8;0;0;0;0;0
714;317.5;0;0;0;0;0
716;317.3;0;0;0;0;0
718;317.1;0;0;0;0;0
720;316.8;0;0;0;0;0
722;316.6;0;0;0;0;0
724;316.4;0;0;0;0;0
726;316.1;0;0;0;0;0
728;315.9;0;0;0;0;0
730;315.6;0;0;0;0;0
732;315.4;0;0;0;0;0
734;315.2;0;0;0;0;0
736;315;0;0;0;0;0
738;314.8;0;0;0;0;0
740;314.5;0;0;0;0;0
742;314.3;0;0;0;0;0
744;314.1;0;0;0;0;0
746;313.8;0;0;0;0;0
748;313.6;0;0;0;0;0
750;313.4;0;0;0;0;0
752;313.2;0;0;0;0;0
754;313;0;0;0;0;0
756;312.8;0;0;0;0;0
758;312.6;0;0;0;0;0
760;312.4;0;0;0;0;0
762;312.2;0;0;0;0;0
764;312;0;0;0;0;0
766;311.7;0;0;0;0;0
768;311.6;0;0;0;0;0
770;311.3;0;0;0;0;0
772;311.2;0;0;0;0;0
