Time [s];T_cat [gradC];n_h2 [mol/s];n_ch4 [mol/s];n_h2_res [mol/s];m_DE [kg/h];Pel [W]
124;470.8;0.0104;0.00256;0.000080;0.2812727;350
126;471.2;0.0105;0.00257;0.000080;0.2836364;343
128;471.7;0.0105;0.00258;0.000081;0.2907273;350
130;472.4;0.0106;0.0026;0.000081;0.3096364;343
132;473.1;0.0107;0.00261;0.000082;0.3214545;308
134;473.7;0.0107;0.00263;0.000082;0.3261818;203
136;474.3;0.0108;0.00264;0.000083;0.3285455;203
138;474.7;0.0108;0.00266;0.000083;0.3332727;210
140;475.2;0.0109;0.00267;0.000083;0.3356364;203
142;475.6;0.011;0.00269;0.000084;0.3450909;210
144;476.2;0.011;0.0027;0.000084;0.3569091;203
146;476.8;0.0111;0.00272;0.000085;0.3663636;203
148;477.3;0.0111;0.00273;0.000085;0.3710909;210
150;478;0.0112;0.00274;0.000086;0.3805455;210
152;478.4;0.0113;0.00276;0.000086;0.3829091;210
154;478.8;0.0113;0.00277;0.000087;0.3852727;210
156;479.2;0.0114;0.00279;0.000087;0.3923636;210
158;479.7;0.0114;0.00281;0.000088;0.4065455;210
160;480.4;0.0115;0.00282;0.000088;0.4183636;203
162;481;0.0116;0.00284;0.000089;0.4254545;210
164;481.4;0.0116;0.00285;0.000089;0.4278182;210
166;482;0.0117;0.00286;0.000089;0.4349091;210
168;482.4;0.0117;0.00288;0.000090;0.4396364;210
170;482.8;0.0118;0.00289;0.000090;0.4443636;210
172;483.2;0.0119;0.00291;0.000091;0.4538182;210
174;483.8;0.0119;0.00292;0.000091;0.4632727;210
176;484.4;0.012;0.00294;0.000092;0.4727273;210
178;485;0.012;0.00295;0.000092;0.4845455;336
180;485.5;0.0121;0.00297;0.000093;0.4892727;357
182;486;0.0122;0.00298;0.000093;0.494;350
184;486.5;0.0122;0.00299;0.000093;0.5034545;350
186;487;0.0123;0.00301;0.000094;0.5081818;357
188;487.4;0.0123;0.00302;0.000094;0.5105455;224
190;487.8;0.0124;0.00304;0.000095;0.5223636;217
192;488.3;0.0125;0.00306;0.000096;0.5270909;224
194;488.8;0.0125;0.00306;0.000096;0.5436364;210
196;489.3;0.0126;0.00308;0.000096;0.5578182;217
198;489.9;0.0126;0.0031;0.000097;0.5649091;210
200;490.3;0.0127;0.00311;0.000097;0.5649091;217
202;490.6;0.0128;0.00312;0.000098;0.5672727;217
204;490.9;0.0128;0.00314;0.000098;0.572;210
206;491.3;0.0129;0.00315;0.000098;0.5909091;224
208;491.5;0.0129;0.00316;0.000099;0.5932727;217
210;491.9;0.013;0.00318;0.000099;0.5956364;217
212;492.2;0.0131;0.00319;0.000100;0.6003636;224
214;492.4;0.0131;0.00321;0.000100;0.6003636;210
216;492.5;0.0132;0.00322;0.000101;0.6074545;224
218;492.6;0.0132;0.00324;0.000101;0.6192727;231
220;492.8;0.0133;0.00325;0.000102;0.6192727;210
222;493;0.0134;0.00326;0.000102;0.6216364;231
224;493.1;0.0134;0.00328;0.000103;0.6263636;224
226;493.2;0.0135;0.00329;0.000103;0.6287273;217
228;493.4;0.0135;0.00331;0.000103;0.6381818;231
230;493.6;0.0136;0.00332;0.000104;0.6476364;217
232;493.8;0.0137;0.00334;0.000104;0.65;224
234;494;0.0137;0.00335;0.000105;0.6570909;238
236;494.2;0.0138;0.00336;0.000105;0.6594545;217
238;494.3;0.0138;0.00338;0.000106;0.6594545;336
240;494.5;0.0139;0.00339;0.000106;0.6712727;378
242;494.7;0.014;0.0034;0.000106;0.6807273;392
244;494.9;0.014;0.00341;0.000107;0.6830909;413
246;495.1;0.0141;0.00343;0.000107;0.6878182;455
248;495.2;0.0141;0.00345;0.000108;0.6901818;350
250;495.3;0.0142;0.00346;0.000108;0.6901818;350
252;495.4;0.0143;0.00347;0.000108;0.6972727;350
254;495.5;0.0143;0.00349;0.000109;0.7043636;350
256;495.7;0.0144;0.0035;0.000109;0.7138182;350
258;495.9;0.0144;0.00351;0.000110;0.7185455;350
260;496.1;0.0145;0.00353;0.000110;0.7161818;322
262;496.3;0.0146;0.00354;0.000111;0.7256364;315
264;496.5;0.0146;0.00355;0.000111;0.7398182;273
266;496.7;0.0147;0.00357;0.000112;0.7374545;252
268;496.9;0.0147;0.00358;0.000112;0.7398182;238
270;497;0.0148;0.0036;0.000113;0.7445455;224
272;497.1;0.0149;0.00361;0.000113;0.7469091;217
274;497.3;0.0149;0.00362;0.000113;0.7587273;231
276;497.5;0.015;0.00364;0.000114;0.7705455;210
278;497.7;0.015;0.00365;0.000114;0.7729091;217
280;497.9;0.0151;0.00366;0.000114;0.7776364;217
282;498.1;0.0152;0.00368;0.000115;0.7752727;210
284;498.2;0.0152;0.00369;0.000115;0.78;210
286;498.4;0.0153;0.00371;0.000116;0.7941818;217
288;498.6;0.0153;0.00372;0.000116;0.7965455;210
290;498.8;0.0154;0.00373;0.000117;0.7989091;210
292;498.9;0.0155;0.00375;0.000117;0.806;210
294;499.1;0.0155;0.00376;0.000118;0.8107273;217
296;499.3;0.0156;0.00378;0.000118;0.8225455;350
298;499.5;0.0156;0.00379;0.000118;0.8272727;350
300;499.6;0.0157;0.00381;0.000119;0.8249091;357
302;499.7;0.0158;0.00381;0.000119;0.8296364;350
304;499.8;0.0158;0.00383;0.000120;0.8367273;350
306;499.9;0.0159;0.00384;0.000120;0.8438182;217
308;500.1;0.0159;0.00385;0.000120;0.8532727;210
310;500.3;0.016;0.00387;0.000121;0.8603636;217
312;500.4;0.0161;0.00388;0.000121;0.8603636;210
314;500.5;0.0161;0.00389;0.000122;0.8650909;217
316;500.5;0.0162;0.00391;0.000122;0.8627273;224
318;500.6;0.0163;0.00391;0.000122;0.8745455;210
320;500.7;0.0163;0.00393;0.000123;0.8863636;224
322;500.7;0.0164;0.00394;0.000123;0.8863636;224
324;500.8;0.0164;0.00395;0.000123;0.8863636;210
326;500.8;0.0165;0.00396;0.000124;0.8887273;224
328;500.8;0.0166;0.00397;0.000124;0.8958182;224
330;500.8;0.0166;0.00399;0.000125;0.9005455;231
332;500.7;0.0167;0.004;0.000125;0.9005455;273
334;500.7;0.0167;0.00402;0.000126;0.9005455;294
336;500.5;0.0168;0.00402;0.000126;0.9052727;315
338;500.5;0.0169;0.00404;0.000126;0.9123636;350
340;500.3;0.0169;0.00405;0.000127;0.9194545;350
342;500.4;0.017;0.00406;0.000127;0.9218182;350
344;500.3;0.017;0.00407;0.000127;0.9194545;350
346;500.2;0.0171;0.00408;0.000128;0.9218182;350
348;499.9;0.0172;0.00409;0.000128;0.9336364;350
350;499.8;0.0172;0.00412;0.000129;0.9336364;364
352;499.8;0.0173;0.00412;0.000129;0.9383636;490
354;499.6;0.0173;0.00413;0.000129;0.936;490
356;499.5;0.0174;0.00415;0.000130;0.936;490
358;499.3;0.0175;0.00415;0.000130;0.9383636;490
360;499;0.0175;0.00417;0.000130;0.9430909;476
362;498.7;0.0176;0.00418;0.000131;0.9454545;350
364;498.4;0.0176;0.00419;0.000131;0.9478182;322
366;498;0.0177;0.0042;0.000131;0.9478182;308
368;497.6;0.0178;0.00422;0.000132;0.9454545;287
370;497.2;0.0178;0.00422;0.000132;0.9430909;245
372;496.5;0.0179;0.00423;0.000132;0.9383636;245
374;495.8;0.0179;0.00424;0.000133;0.9383636;238
376;494.9;0.018;0.00426;0.000133;0.9407273;210
378;494.2;0.0181;0.00427;0.000133;0.9336364;231
380;493.4;0.0181;0.00428;0.000134;0.9241818;231
382;492.6;0.0182;0.00429;0.000134;0.9265455;210
384;491.6;0.0182;0.0043;0.000134;0.9194545;224
386;490.8;0.0183;0.00432;0.000135;0.9123636;224
388;489.8;0.0184;0.00432;0.000135;0.91;210
390;488.8;0.0184;0.00435;0.000136;0.9052727;224
392;487.9;0.0185;0.00436;0.000136;0.9005455;210
394;486.9;0.0185;0.00437;0.000137;0.8910909;224
396;486;0.0186;0.00438;0.000137;0.884;231
398;484.9;0.0187;0.00439;0.000137;0.8816364;210
400;483.9;0.0187;0.0044;0.000138;0.8745455;231
402;482.9;0.0188;0.00441;0.000138;0.8674545;266
404;481.8;0.0188;0.00442;0.000138;0.8603636;273
406;480.8;0.0189;0.00444;0.000139;0.8509091;301
408;479.9;0.019;0.00444;0.000139;0.8485455;343
410;478.8;0.019;0.00446;0.000139;0.8414545;343
412;477.9;0.0191;0.00447;0.000140;0.8343636;350
414;477.1;0.0191;0.00448;0.000140;0.832;350
416;476.1;0.0192;0.00449;0.000140;0.8225455;350
418;475.3;0.0193;0.0045;0.000141;0.8130909;350
420;474.3;0.0193;0.00452;0.000141;0.8083636;350
422;473.6;0.0194;0.00453;0.000142;0.8036364;392
424;472.7;0.0194;0.00455;0.000142;0.8036364;490
426;471.8;0.0195;0.00455;0.000142;0.8012727;490
428;471.1;0.0196;0.00457;0.000143;0.7894545;490
430;470.3;0.0196;0.00458;0.000143;0.7823636;490
432;469.7;0.0197;0.00459;0.000143;0.7776364;434
434;468.9;0.0197;0.0046;0.000144;0.7729091;350
436;468.2;0.0198;0.00462;0.000144;0.7729091;350
438;467.5;0.0198;0.00463;0.000145;0.3829091;350
440;467;0.0198;0.00463;0.000145;0.3805455;350
442;466.4;0.0198;0.00462;0.000144;0.3781818;350
444;465.8;0.0198;0.00462;0.000144;0.3758182;350
446;465.1;0.0198;0.00463;0.000145;0.3734545;350
448;464.6;0.0198;0.00461;0.000144;0.3734545;350
450;464.1;0.0198;0.00462;0.000144;0.3710909;350
452;463.5;0.0198;0.00461;0.000144;0.3687273;350
454;463.1;0.0198;0.00462;0.000144;0.3687273;350
456;462.6;0.0198;0.00462;0.000144;0.364;350
458;462.2;0.0198;0.00461;0.000144;0.364;350
460;461.8;0.0198;0.00462;0.000144;0.3616364;350
462;461.4;0.0198;0.00462;0.000144;0.3592727;336
464;461;0.0198;0.0046;0.000144;0.3616364;301
466;460.7;0.0198;0.00461;0.000144;0.3592727;301
468;460.4;0.0198;0.00461;0.000144;0.3592727;259
470;460.2;0.0198;0.00461;0.000144;0.3592727;231
472;460;0.0198;0.00461;0.000144;0.3569091;231
474;459.7;0.0198;0.0046;0.000144;0.3569091;231
476;459.5;0.0198;0.0046;0.000144;0.3569091;210
478;459.3;0.0198;0.0046;0.000144;0.3569091;231
480;459.3;0.0198;0.0046;0.000144;0.3545455;224
482;459.1;0.0198;0.0046;0.000144;0.3545455;217
484;458.9;0.0198;0.0046;0.000144;0.3545455;231
486;458.8;0.0198;0.0046;0.000144;0.3545455;245
488;458.7;0.0198;0.0046;0.000144;0.3545455;259
490;458.6;0.0198;0.0046;0.000144;0.3545455;294
492;458.5;0.0198;0.0046;0.000144;0.3545455;315
494;458.4;0.0198;0.00459;0.000143;0.3545455;392
496;458.4;0.0198;0.0046;0.000144;0.3545455;490
498;458.3;0.0198;0.00459;0.000143;0.3545455;490
500;458.2;0.0198;0.0046;0.000144;0.3545455;490
502;458.2;0.0198;0.00459;0.000143;0.3569091;490
504;458.2;0.0198;0.0046;0.000144;0.3569091;434
506;458.1;0.0198;0.0046;0.000144;0.3545455;350
508;458.1;0.0198;0.00459;0.000143;0.3569091;350
510;458.1;0.0198;0.0046;0.000144;0.3569091;350
512;458.1;0.0198;0.00459;0.000143;0.3569091;350
514;458.1;0.0198;0.0046;0.000144;0.3592727;350
516;458.1;0.0198;0.00459;0.000143;0.3592727;350
518;458.1;0.0198;0.0046;0.000144;0.3592727;350
520;458.1;0.0198;0.00459;0.000143;0.3592727;350
522;458.1;0.0198;0.00459;0.000143;0.3592727;350
524;458.1;0.0198;0.00459;0.000143;0.3616364;350
526;458.1;0.0198;0.00459;0.000143;0.3616364;350
528;458.2;0.0198;0.0046;0.000144;0.3616364;350
530;458.2;0.0198;0.0046;0.000144;0.3616364;350
532;458.3;0.0198;0.00459;0.000143;0.3616364;350
534;458.3;0.0198;0.00459;0.000143;0.364;350
536;458.3;0.0198;0.0046;0.000144;0.364;350
538;458.3;0.0198;0.0046;0.000144;0.364;350
540;458.3;0.0198;0.00459;0.000143;0.3663636;350
542;458.4;0.0198;0.00459;0.000143;0.364;350
544;458.5;0.0198;0.00459;0.000143;0.3663636;350
546;458.5;0.0198;0.00459;0.000143;0.3687273;350
548;458.6;0.0198;0.0046;0.000144;0.3687273;350
550;458.7;0.0198;0.00459;0.000143;0.3687273;350
552;458.7;0.0198;0.00459;0.000143;0.3687273;350
554;458.8;0.0198;0.0046;0.000144;0.3687273;350
556;458.9;0.0198;0.00459;0.000143;0.3710909;350
558;458.9;0.0198;0.00459;0.000143;0.3710909;350
560;459;0.0198;0.0046;0.000144;0.3734545;350
562;459.1;0.0198;0.00459;0.000143;0.3734545;350
564;459.2;0.0198;0.00461;0.000144;0.3734545;350
566;459.3;0.0198;0.00459;0.000143;0.3758182;329
568;459.3;0.0198;0.0046;0.000144;0.3758182;315
570;459.5;0.0198;0.0046;0.000144;0.3781818;273
572;459.6;0.0198;0.0046;0.000144;0.3781818;259
574;459.7;0.0198;0.0046;0.000144;0.3805455;238
576;459.8;0.0198;0.0046;0.000144;0.3805455;217
578;459.9;0.0198;0.0046;0.000144;0.3829091;224
580;460;0.0198;0.00461;0.000144;0.3805455;238
582;460.1;0.0198;0.00461;0.000144;0.3829091;322
584;460.2;0.0198;0.0046;0.000144;0.3852727;371
586;460.3;0.0198;0.00461;0.000144;0.3852727;378
588;460.4;0.0198;0.00461;0.000144;0.3876364;378
590;460.5;0.0198;0.00461;0.000144;0.3876364;399
592;460.6;0.0198;0.00461;0.000144;0.3876364;329
594;460.6;0.0198;0.00461;0.000144;0.39;301
596;460.7;0.0198;0.00462;0.000144;0.39;336
598;460.8;0.0198;0.00461;0.000144;0.39;350
600;460.8;0.0198;0.00462;0.000144;0.3923636;350
602;460.9;0.0198;0.00463;0.000145;0.3923636;350
604;461;0.0198;0.00461;0.000144;0.3923636;350
606;461.1;0.0198;0.00462;0.000144;0.3947273;350
608;461.2;0.0198;0.00463;0.000145;0.3947273;350
610;461.3;0.0198;0.00462;0.000144;0.3970909;350
612;461.4;0.0198;0.00463;0.000145;0.3970909;350
614;461.5;0.0198;0.00462;0.000144;0.3970909;350
616;461.5;0.0198;0.00463;0.000145;0.3994545;350
618;461.7;0.0198;0.00463;0.000145;0.3994545;350
620;461.8;0.0198;0.00464;0.000145;0.4018182;350
622;461.9;0.0198;0.00463;0.000145;0.4018182;350
624;462;0.0198;0.00464;0.000145;0.4041818;350
626;462.1;0.0198;0.00463;0.000145;0.4065455;350
628;462.2;0.0198;0.00464;0.000145;0.4041818;350
630;462.2;0.0198;0.00464;0.000145;0.4065455;350
632;462.3;0.0198;0.00463;0.000145;0.4089091;350
634;462.4;0.0198;0.00463;0.000145;0.4065455;350
636;462.4;0.0198;0.00465;0.000145;0.4089091;350
638;462.5;0.0198;0.00464;0.000145;0.4089091;350
640;462.6;0.0198;0.00465;0.000145;0.4112727;350
642;462.6;0.0198;0.00464;0.000145;0.4112727;350
644;462.7;0.0198;0.00465;0.000145;0.4112727;350
646;462.7;0.0198;0.00465;0.000145;0.4112727;350
648;462.8;0.0198;0.00465;0.000145;0.4136364;350
650;462.8;0.0198;0.00466;0.000146;0.4136364;350
652;462.9;0.0198;0.00465;0.000145;0.416;350
654;462.9;0.0198;0.00465;0.000145;0.4183636;350
656;462.9;0.0198;0.00465;0.000145;0.4183636;350
658;463;0.0198;0.00466;0.000146;0.4207273;350
660;463;0.0198;0.00465;0.000145;0.4183636;350
662;463;0.0198;0.00466;0.000146;0.4207273;350
664;463;0.0198;0.00465;0.000145;0.4207273;350
666;463;0.0198;0.00466;0.000146;0.4207273;350
668;463.1;0.0198;0.00466;0.000146;0.4230909;350
670;463.1;0.0198;0.00466;0.000146;0.4254545;350
672;463.1;0.0198;0.00467;0.000146;0.4230909;350
674;463.1;0.0198;0.00466;0.000146;0.4254545;350
676;463.1;0.0198;0.00467;0.000146;0.4230909;350
678;463.2;0.0198;0.00466;0.000146;0.4230909;420
680;463.2;0.0198;0.00466;0.000146;0.4230909;490
682;463.1;0.0198;0.00467;0.000146;0.4230909;490
684;463.1;0.0198;0.00467;0.000146;0.4278182;490
686;463.1;0.0198;0.00467;0.000146;0.4278182;483
688;463.2;0.0198;0.00467;0.000146;0.4278182;392
690;463.2;0.0198;0.00467;0.000146;0.4278182;301
692;463.2;0.0198;0.00468;0.000146;0.4278182;294
694;463.2;0.0198;0.00467;0.000146;0.4301818;266
696;463.1;0.0198;0.00468;0.000146;0.4325455;231
698;463.2;0.0198;0.00468;0.000146;0.4325455;238
700;463.2;0.0198;0.00467;0.000146;0.4325455;238
702;463.2;0.0198;0.00468;0.000146;0.4325455;210
704;463.2;0.0198;0.00467;0.000146;0.4325455;231
706;463.2;0.0198;0.00468;0.000146;0.4325455;259
708;463.2;0.0198;0.00467;0.000146;0.4325455;259
710;463.2;0.0198;0.00468;0.000146;0.4349091;294
712;463.2;0.0198;0.00467;0.000146;0.4349091;329
714;463.2;0.0198;0.00468;0.000146;0.4349091;336
716;463.2;0.0198;0.00468;0.000146;0.4372727;350
718;463.2;0.0198;0.00468;0.000146;0.4372727;350
720;463.2;0.0198;0.00468;0.000146;0.4396364;350
722;463.3;0.0198;0.00468;0.000146;0.4396364;350
724;463.3;0.0198;0.00468;0.000146;0.4372727;350
726;463.3;0.0198;0.00469;0.000147;0.4396364;350
728;463.3;0.0198;0.00468;0.000146;0.4396364;350
730;463.2;0.0198;0.00469;0.000147;0.442;350
732;463.2;0.0198;0.00468;0.000146;0.4443636;350
734;463.2;0.0198;0.00469;0.000147;0.4443636;350
736;463.2;0.0198;0.00469;0.000147;0.4443636;350
738;463.3;0.0198;0.00469;0.000147;0.4443636;350
740;463.3;0.0198;0.00469;0.000147;0.4443636;350
742;463.3;0.0198;0.00468;0.000146;0.4443636;350
744;463.3;0.0198;0.0047;0.000147;0.4443636;350
746;463.2;0.0198;0.00469;0.000147;0.4443636;350
748;463.2;0.0198;0.0047;0.000147;0.4467273;350
750;463.2;0.0198;0.00469;0.000147;0.4467273;350
752;463.2;0.0198;0.0047;0.000147;0.4490909;350
754;463.2;0.0198;0.0047;0.000147;0.4490909;350
756;463.2;0.0198;0.00469;0.000147;0.4490909;350
758;463.3;0.0198;0.0047;0.000147;0.4490909;350
760;463.2;0.0198;0.0047;0.000147;0.4490909;350
762;463.2;0.0198;0.0047;0.000147;0.4514545;350
764;463.2;0.0198;0.00471;0.000147;0.4514545;350
766;463.2;0.0198;0.0047;0.000147;0.4514545;350
768;463.2;0.0198;0.0047;0.000147;0.4538182;350
770;463.2;0.0198;0.0047;0.000147;0.4514545;350
772;463.2;0.0198;0.0047;0.000147;0.4538182;350
774;463.2;0.0198;0.00471;0.000147;0.4538182;350
776;463.2;0.0198;0.0047;0.000147;0.4538182;350
778;463.2;0.0198;0.0047;0.000147;0.4585455;350
780;463.1;0.0198;0.0047;0.000147;0.4585455;350
782;463.2;0.0198;0.00471;0.000147;0.4585455;350
784;463.2;0.0198;0.0047;0.000147;0.4585455;350
786;463.2;0.0198;0.00471;0.000147;0.4561818;350
788;463.2;0.0198;0.0047;0.000147;0.4585455;350
790;463.2;0.0198;0.00471;0.000147;0.4585455;350
792;463.2;0.0198;0.00471;0.000147;0.4585455;350
794;463.2;0.0198;0.00471;0.000147;0.4609091;350
796;463.2;0.0198;0.00471;0.000147;0.4609091;350
798;463.2;0.0198;0.0047;0.000147;0.4632727;350
800;463.2;0.0198;0.00472;0.000148;0.4609091;350
802;463.2;0.0198;0.00471;0.000147;0.4609091;350
804;463.2;0.0198;0.00471;0.000147;0.4632727;350
806;463.1;0.0198;0.00471;0.000147;0.4632727;343
808;463.1;0.0198;0.00471;0.000147;0.4656364;315
810;463;0.0198;0.00471;0.000147;0.4656364;280
812;463.1;0.0198;0.00472;0.000148;0.4656364;273
814;463.1;0.0198;0.00471;0.000147;0.4656364;238
816;463.1;0.0198;0.00472;0.000148;0.4632727;210
818;463.1;0.0198;0.00471;0.000147;0.468;238
820;463.1;0.0198;0.00472;0.000148;0.468;231
822;463;0.0198;0.00472;0.000148;0.468;210
824;463.1;0.0198;0.00472;0.000148;0.4703636;238
826;463.1;0.0198;0.00472;0.000148;0.468;252
828;463.1;0.0198;0.00472;0.000148;0.468;252
830;463.1;0.0198;0.00473;0.000148;0.4703636;294
832;463;0.0198;0.00472;0.000148;0.468;322
834;463;0.0198;0.00473;0.000148;0.4727273;329
836;462.9;0.0198;0.00472;0.000148;0.4727273;350
838;462.9;0.0198;0.00473;0.000148;0.4727273;350
840;462.9;0.0198;0.00473;0.000148;0.4750909;350
842;462.9;0.0198;0.00473;0.000148;0.4727273;350
844;463;0.0198;0.00473;0.000148;0.4750909;350
846;462.9;0.0198;0.00473;0.000148;0.4727273;350
848;462.9;0.0198;0.00472;0.000148;0.4750909;350
850;462.8;0.0198;0.00473;0.000148;0.4774545;350
852;462.8;0.0198;0.00473;0.000148;0.4774545;350
854;462.8;0.0198;0.00473;0.000148;0.4774545;350
856;462.8;0.0198;0.00473;0.000148;0.4750909;350
858;462.8;0.0198;0.00473;0.000148;0.4774545;350
860;462.7;0.0198;0.00473;0.000148;0.4798182;350
862;462.7;0.0198;0.00473;0.000148;0.4798182;350
864;462.7;0.0198;0.00474;0.000148;0.4798182;350
866;462.7;0.0198;0.00473;0.000148;0.4774545;350
868;462.6;0.0198;0.00474;0.000148;0.4774545;350
870;462.6;0.0198;0.00473;0.000148;0.4798182;350
872;462.5;0.0198;0.00474;0.000148;0.4774545;350
874;462.5;0.0198;0.00473;0.000148;0.4821818;350
876;462.4;0.0198;0.00474;0.000148;0.4821818;350
878;462.4;0.0198;0.00474;0.000148;0.4821818;350
880;462.4;0.0198;0.00474;0.000148;0.4821818;350
882;462.4;0.0198;0.00474;0.000148;0.4821818;350
884;462.3;0.0198;0.00474;0.000148;0.4821818;350
886;462.2;0.0198;0.00474;0.000148;0.4845455;350
888;462.2;0.0198;0.00475;0.000148;0.4845455;406
890;462.1;0.0198;0.00474;0.000148;0.4845455;490
892;462.1;0.0198;0.00475;0.000148;0.4821818;490
894;462;0.0198;0.00474;0.000148;0.4845455;490
896;462;0.0198;0.00474;0.000148;0.4845455;490
898;461.9;0.0198;0.00475;0.000148;0.4845455;434
900;461.9;0.0198;0.00474;0.000148;0.4869091;350
902;461.8;0.0198;0.00475;0.000148;0.4845455;350
904;461.7;0.0198;0.00474;0.000148;0.4869091;350
906;461.7;0.0198;0.00475;0.000148;0.4869091;350
908;461.6;0.0198;0.00475;0.000148;0;350
910;461.8;0.0197;0.00472;0.000148;0;350
912;461.9;0.0196;0.0047;0.000147;0;350
914;461.6;0.0195;0.00467;0.000146;0;350
916;461;0.0194;0.00465;0.000145;0;350
918;460.3;0.0193;0.00462;0.000144;0;350
920;460.3;0.0192;0.00461;0.000144;0;350
922;460;0.0191;0.00459;0.000143;0;350
924;459.9;0.019;0.00455;0.000142;0;350
926;459.7;0.0189;0.00454;0.000142;0;350
928;459.2;0.0188;0.00451;0.000141;0;350
930;459.2;0.0187;0.00449;0.000140;0;350
932;458.9;0.0186;0.00446;0.000139;0;350
934;459;0.0185;0.00444;0.000139;0;350
936;459;0.0184;0.00442;0.000138;0;350
938;458.9;0.0183;0.00439;0.000137;0;343
940;458.9;0.0182;0.00437;0.000137;0;308
942;459;0.0181;0.00434;0.000136;0;273
944;459.1;0.018;0.00433;0.000135;0;273
946;459.2;0.0179;0.0043;0.000134;0;231
948;459.4;0.0178;0.00428;0.000134;0;210
950;459.8;0.0177;0.00425;0.000133;0;238
952;459.9;0.0176;0.00423;0.000132;0;224
954;459.9;0.0175;0.0042;0.000131;0;210
956;460.1;0.0174;0.00418;0.000131;0;238
958;460.2;0.0173;0.00416;0.000130;0;224
960;460.3;0.0172;0.00413;0.000129;0;217
962;460.4;0.0171;0.00412;0.000129;0;238
964;460.5;0.017;0.00409;0.000128;0;217
966;460.6;0.0169;0.00406;0.000127;0;231
968;460.8;0.0168;0.00404;0.000126;0;273
970;461.1;0.0167;0.00401;0.000125;0;294
972;461.2;0.0166;0.00399;0.000125;0;308
974;461;0.0165;0.00397;0.000124;0;350
