Time [s];T_cat [gradC];n_h2 [mol/s];n_ch4 [mol/s];n_h2_res [mol/s];m_DE [kg/h];Pel [W]
698;462;0.0193;0.00467;0.000146;0.4585455;210
700;462.5;0.0193;0.00469;0.000147;0.4585455;231
702;462.9;0.0194;0.0047;0.000147;0.4656364;231
704;463.5;0.0194;0.00471;0.000147;0.4656364;245
706;463.9;0.0195;0.00473;0.000148;0.4703636;287
708;464.2;0.0195;0.00474;0.000148;0.4750909;301
710;464.7;0.0196;0.00475;0.000148;0.4821818;322
712;465.1;0.0196;0.00476;0.000149;0.494;350
714;465.6;0.0197;0.00478;0.000149;0.4987273;350
716;466.1;0.0198;0.00479;0.000150;0.5058182;350
718;466.5;0.0198;0.0048;0.000150;0.2552727;350
720;467;0.0198;0.0048;0.000150;0.2576364;350
722;467.4;0.0198;0.0048;0.000150;0.26;350
724;467.7;0.0198;0.0048;0.000150;0.26;350
726;468;0.0198;0.0048;0.000150;0.2623636;350
728;468.3;0.0198;0.0048;0.000150;0.2647273;350
730;468.6;0.0198;0.0048;0.000150;0.2647273;350
732;469;0.0198;0.0048;0.000150;0.2694545;350
734;469.3;0.0198;0.0048;0.000150;0.2718182;350
736;469.7;0.0198;0.0048;0.000150;0.2741818;350
738;470;0.0198;0.0048;0.000150;0.2765455;350
740;470.3;0.0198;0.0048;0.000150;0.2812727;350
742;470.6;0.0198;0.0048;0.000150;0.2812727;350
744;470.8;0.0198;0.0048;0.000150;0.2836364;350
746;471.1;0.0198;0.0048;0.000150;0.2836364;350
748;471.3;0.0198;0.0048;0.000150;0.2836364;350
750;471.5;0.0198;0.0048;0.000150;0.286;350
752;471.6;0.0198;0.0048;0.000150;0.286;350
754;471.8;0.0198;0.0048;0.000150;0.2883636;350
756;472;0.0198;0.0048;0.000150;0.2883636;350
758;472.1;0.0198;0.0048;0.000150;0.2930909;350
760;472.3;0.0198;0.00448;0.000140;0.2978182;350
762;472.6;0.0198;0.00448;0.000140;0.2978182;350
764;472.8;0.0198;0.00447;0.000140;0.3001818;350
766;473.1;0.0198;0.00448;0.000140;0.3001818;350
768;473.2;0.0198;0.00447;0.000140;0.3001818;350
770;473.3;0.0198;0.00447;0.000140;0.2978182;350
772;473.4;0.0198;0.00448;0.000140;0.3001818;350
774;473.5;0.0198;0.00449;0.000140;0.3025455;350
776;473.7;0.0198;0.00449;0.000140;0.3072727;350
778;473.9;0.0198;0.0045;0.000141;0.3096364;350
780;474.1;0.0198;0.0045;0.000141;0.3096364;350
782;474.2;0.0198;0.00451;0.000141;0.312;350
784;474.4;0.0198;0.00451;0.000141;0.312;350
786;474.5;0.0198;0.00452;0.000141;0.312;350
788;474.7;0.0198;0.00454;0.000142;0.312;350
790;474.8;0.0198;0.00456;0.000143;0.3143636;350
792;474.9;0.0198;0.00456;0.000143;0.3190909;350
794;475.1;0.0198;0.00456;0.000143;0.3214545;350
796;475.3;0.0198;0.00458;0.000143;0.3238182;350
798;475.5;0.0198;0.00458;0.000143;0.3214545;350
800;475.6;0.0198;0.00459;0.000143;0.3238182;350
802;475.7;0.0198;0.00459;0.000143;0.3238182;350
804;475.9;0.0198;0.0046;0.000144;0.3261818;350
806;476;0.0198;0.00462;0.000144;0.3261818;350
808;476.1;0.0198;0.00462;0.000144;0.3261818;350
810;476.3;0.0198;0.00462;0.000144;0.3309091;350
812;476.4;0.0198;0.00463;0.000145;0.3309091;350
814;476.6;0.0198;0.00463;0.000145;0.3356364;350
816;476.7;0.0198;0.00464;0.000145;0.3356364;350
818;476.9;0.0198;0.00463;0.000145;0.3403636;350
820;477.1;0.0198;0.00464;0.000145;0.3427273;350
822;477.3;0.0198;0.00463;0.000145;0.3403636;350
824;477.4;0.0198;0.00464;0.000145;0.3427273;350
826;477.6;0.0198;0.00463;0.000145;0.3403636;350
828;477.6;0.0198;0.00463;0.000145;0.3403636;350
830;477.7;0.0198;0.00463;0.000145;0.3450909;350
832;477.8;0.0198;0.00463;0.000145;0.3474545;350
834;478;0.0198;0.00464;0.000145;0.3521818;350
836;478.1;0.0198;0.00463;0.000145;0.3521818;350
838;478.3;0.0198;0.00464;0.000145;0.3545455;350
840;478.5;0.0198;0.00464;0.000145;0.3521818;350
842;478.6;0.0198;0.00464;0.000145;0.3521818;350
844;478.7;0.0198;0.00464;0.000145;0.3545455;350
846;478.7;0.0198;0.00464;0.000145;0.3569091;350
848;478.8;0.0198;0.00464;0.000145;0.3616364;350
850;478.9;0.0198;0.00464;0.000145;0.3616364;350
852;479;0.0198;0.00465;0.000145;0.364;350
854;479.2;0.0198;0.00465;0.000145;0.3616364;350
856;479.3;0.0198;0.00465;0.000145;0.3616364;350
858;479.3;0.0198;0.00465;0.000145;0.3616364;350
860;479.4;0.0198;0.00465;0.000145;0.3663636;350
862;479.4;0.0198;0.00465;0.000145;0.3710909;350
864;479.5;0.0198;0.00466;0.000146;0.3710909;350
866;479.6;0.0198;0.00466;0.000146;0.3734545;350
868;479.7;0.0198;0.00467;0.000146;0.3734545;350
870;479.8;0.0198;0.00466;0.000146;0.3758182;350
872;479.9;0.0198;0.00466;0.000146;0.3758182;350
874;480;0.0198;0.00466;0.000146;0.3734545;350
876;480;0.0198;0.00467;0.000146;0.3758182;350
878;480;0.0198;0.00467;0.000146;0.3758182;350
880;480;0.0198;0.00468;0.000146;0.3781818;350
882;480;0.0198;0.00468;0.000146;0.3758182;350
884;480;0.0198;0.00468;0.000146;0.3781818;350
886;480;0.0198;0.00469;0.000147;0.3805455;350
888;480;0.0198;0.00468;0.000146;0.3829091;350
890;480.1;0.0198;0.00468;0.000146;0.3852727;350
892;480.1;0.0198;0.00469;0.000147;0.3852727;350
894;480.2;0.0198;0.0047;0.000147;0.3876364;350
896;480.3;0.0198;0.00469;0.000147;0.3876364;350
898;480.3;0.0198;0.0047;0.000147;0.3876364;350
900;480.3;0.0198;0.0047;0.000147;0.39;350
902;480.2;0.0198;0.0047;0.000147;0.3876364;350
904;480.2;0.0198;0.00469;0.000147;0.3876364;350
906;480.1;0.0198;0.0047;0.000147;0.3923636;350
908;480.1;0.0198;0.0047;0.000147;0.3923636;350
910;480.2;0.0198;0.00471;0.000147;0.3923636;350
912;480.2;0.0198;0.0047;0.000147;0.3923636;350
914;480.1;0.0198;0.00471;0.000147;0.3923636;350
916;480.1;0.0198;0.0047;0.000147;0.3947273;350
918;480.1;0.0198;0.0047;0.000147;0.3994545;350
920;480.1;0.0198;0.00471;0.000147;0.3994545;350
922;480.1;0.0198;0.0047;0.000147;0.4018182;350
924;480.2;0.0198;0.00471;0.000147;0.3994545;350
926;480.1;0.0198;0.00471;0.000147;0.4018182;350
928;480.1;0.0198;0.00471;0.000147;0.3994545;350
930;480.1;0.0198;0.00471;0.000147;0.3994545;350
932;480;0.0198;0.00471;0.000147;0.4018182;350
934;480;0.0198;0.00471;0.000147;0.3994545;350
936;479.9;0.0198;0.00471;0.000147;0.4041818;350
938;479.9;0.0198;0.00471;0.000147;0.4065455;350
940;479.9;0.0198;0.00471;0.000147;0.4065455;350
942;480;0.0198;0.00472;0.000148;0.4089091;350
944;480;0.0198;0.00472;0.000148;0.4065455;350
946;480;0.0198;0.00471;0.000147;0.4065455;350
948;480;0.0198;0.00472;0.000148;0.4065455;350
950;480;0.0198;0.00471;0.000147;0.4089091;350
952;479.9;0.0198;0.00472;0.000148;0.4112727;350
954;479.9;0.0198;0.00472;0.000148;0.416;350
956;479.9;0.0198;0.00472;0.000148;0.4136364;350
958;479.9;0.0198;0.00472;0.000148;0.4136364;350
960;479.9;0.0198;0.00471;0.000147;0.4136364;350
962;479.8;0.0198;0.00472;0.000148;0.4112727;350
964;479.7;0.0198;0.00472;0.000148;0.4136364;350
966;479.5;0.0198;0.00473;0.000148;0.416;350
968;479.4;0.0198;0.00472;0.000148;0.416;350
970;479.3;0.0198;0.00472;0.000148;0.416;350
972;479.2;0.0198;0.00472;0.000148;0.4183636;350
974;479;0.0198;0.00472;0.000148;0.4183636;350
976;478.9;0.0198;0.00473;0.000148;0.416;350
978;478.7;0.0198;0.00472;0.000148;0.416;350
980;478.6;0.0198;0.00473;0.000148;0.416;350
982;478.4;0.0198;0.00473;0.000148;0.416;350
984;478.2;0.0198;0.00472;0.000148;0.416;350
986;478.1;0.0198;0.00472;0.000148;0.416;350
988;477.9;0.0198;0.00472;0.000148;0.4183636;350
990;477.8;0.0198;0.00472;0.000148;0.4183636;350
992;477.7;0.0198;0.00473;0.000148;0.4207273;350
994;477.6;0.0198;0.00472;0.000148;0.4183636;350
996;477.5;0.0198;0.00473;0.000148;0.4207273;350
998;477.4;0.0198;0.00472;0.000148;0.4207273;350
1000;477.3;0.0198;0.00473;0.000148;0.4207273;350
1002;477.2;0.0198;0.00472;0.000148;0.4207273;350
1004;477;0.0198;0.00473;0.000148;0.4207273;350
1006;476.8;0.0198;0.00473;0.000148;0.4183636;350
1008;476.6;0.0198;0.00473;0.000148;0.416;350
1010;476.4;0.0198;0.00473;0.000148;0.416;350
1012;476.2;0.0198;0.00473;0.000148;0.416;350
1014;476.1;0.0198;0.00473;0.000148;0.4183636;350
1016;476;0.0198;0.00473;0.000148;0.4207273;350
